"codigo","mpio","year","rural","urbana"
47058,"Ariguaní",2020,11646,20148
47058,"Ariguaní",2021,11962,20319
47058,"Ariguaní",2022,12226,20375
47058,"Ariguaní",2023,12480,20416
47161,"Cerro San Antonio",2018,4525,5365
47161,"Cerro San Antonio",2019,4472,5413
47161,"Cerro San Antonio",2020,4480,5461
47161,"Cerro San Antonio",2021,4602,5491
47161,"Cerro San Antonio",2022,4703,5490
47161,"Cerro San Antonio",2023,4801,5484
47170,"Chibolo",2018,8080,13782
47170,"Chibolo",2019,8459,14256
47170,"Chibolo",2020,8767,14621
47170,"Chibolo",2021,9011,14740
47170,"Chibolo",2022,9211,14775
47170,"Chibolo",2023,9403,14800
47189,"Ciénaga",2018,15072,104999
47189,"Ciénaga",2019,14257,108028
47189,"Ciénaga",2020,14036,110303
47189,"Ciénaga",2021,14417,111828
47189,"Ciénaga",2022,14736,112758
47189,"Ciénaga",2023,15042,113605
47205,"Concordia",2018,6328,4177
47205,"Concordia",2019,6591,4317
47205,"Concordia",2020,6803,4424
47205,"Concordia",2021,6988,4413
47205,"Concordia",2022,7142,4372
47205,"Concordia",2023,7290,4328
47245,"El Banco",2018,23576,41881
47245,"El Banco",2019,25606,42205
47245,"El Banco",2020,27180,42521
47245,"El Banco",2021,27923,42860
47245,"El Banco",2022,28540,42944
47245,"El Banco",2023,29133,42998
47258,"El Piñón",2018,15085,7445
47258,"El Piñón",2019,15700,7700
47258,"El Piñón",2020,16187,7896
47258,"El Piñón",2021,16626,7831
47258,"El Piñón",2022,16994,7705
47258,"El Piñón",2023,17347,7575
47268,"El Retén",2018,4148,15549
47268,"El Retén",2019,4380,16075
47268,"El Retén",2020,4573,16479
47268,"El Retén",2021,4698,16681
47268,"El Retén",2022,4802,16789
47268,"El Retén",2023,4902,16884
47288,"Fundación",2018,9619,56814
47288,"Fundación",2019,10162,58519
47288,"Fundación",2020,10663,59828
47288,"Fundación",2021,10955,60617
47288,"Fundación",2022,11197,61083
47288,"Fundación",2023,11429,61505
47318,"Guamal",2018,18183,8437
47318,"Guamal",2019,18739,8606
47318,"Guamal",2020,19184,8734
47318,"Guamal",2021,19705,8641
47318,"Guamal",2022,20140,8486
47318,"Guamal",2023,20558,8327
47460,"Nueva Granada",2018,11531,8132
47460,"Nueva Granada",2019,12051,8434
47460,"Nueva Granada",2020,12486,8680
47460,"Nueva Granada",2021,12827,8668
47460,"Nueva Granada",2022,13111,8596
47460,"Nueva Granada",2023,13384,8520
47541,"Pedraza",2018,6179,3017
47541,"Pedraza",2019,6184,3041
47541,"Pedraza",2020,6231,3059
47541,"Pedraza",2021,6400,3032
47541,"Pedraza",2022,6542,2984
47541,"Pedraza",2023,6677,2935
47545,"Pijiño del Carmen",2018,6383,5710
47545,"Pijiño del Carmen",2019,6650,5898
47545,"Pijiño del Carmen",2020,6866,6042
47545,"Pijiño del Carmen",2021,7052,6056
47545,"Pijiño del Carmen",2022,7208,6030
47545,"Pijiño del Carmen",2023,7358,6000
47551,"Pivijay",2018,15564,21777
47551,"Pivijay",2019,15908,22295
47551,"Pivijay",2020,16251,22722
47551,"Pivijay",2021,16692,22878
47551,"Pivijay",2022,17061,22901
47551,"Pivijay",2023,17415,22908
47555,"Plato",2018,14625,47141
47555,"Plato",2019,14723,48303
47555,"Plato",2020,14989,49028
47555,"Plato",2021,15396,49602
47555,"Plato",2022,15736,49905
47555,"Plato",2023,16063,50172
47570,"Puebloviejo",2018,19927,9897
47570,"Puebloviejo",2019,20921,10230
47570,"Puebloviejo",2020,21700,10488
47570,"Puebloviejo",2021,22293,10395
47570,"Puebloviejo",2022,22786,10225
47570,"Puebloviejo",2023,23259,10051
47605,"Remolino",2018,4070,7375
47605,"Remolino",2019,4120,7582
47605,"Remolino",2020,4198,7731
47605,"Remolino",2021,4312,7800
47605,"Remolino",2022,4407,7825
47605,"Remolino",2023,4499,7843
47660,"Sabanas de San Ángel",2018,11085,4559
47660,"Sabanas de San Ángel",2019,11513,4734
47660,"Sabanas de San Ángel",2020,11843,4881
47660,"Sabanas de San Ángel",2021,12164,4820
47660,"Sabanas de San Ángel",2022,12433,4719
47660,"Sabanas de San Ángel",2023,12691,4616
47675,"Salamina",2018,3582,7151
47675,"Salamina",2019,3678,7365
47675,"Salamina",2020,3775,7520
47675,"Salamina",2021,3877,7591
47675,"Salamina",2022,3963,7619
47675,"Salamina",2023,4045,7641
47692,"San Sebastián de Buenavista",2018,13452,6071
47692,"San Sebastián de Buenavista",2019,13920,6251
47692,"San Sebastián de Buenavista",2020,14304,6392
47692,"San Sebastián de Buenavista",2021,14692,6321
47692,"San Sebastián de Buenavista",2022,15017,6204
47692,"San Sebastián de Buenavista",2023,15329,6084
47703,"San Zenón",2018,10211,1470
47703,"San Zenón",2019,10603,1501
47703,"San Zenón",2020,10910,1529
47703,"San Zenón",2021,11206,1426
47703,"San Zenón",2022,11454,1303
47703,"San Zenón",2023,11692,1181
47707,"Santa Ana",2018,11587,13851
47707,"Santa Ana",2019,11433,14317
47707,"Santa Ana",2020,11401,14674
47707,"Santa Ana",2021,11710,14765
47707,"Santa Ana",2022,11969,14768
47707,"Santa Ana",2023,12218,14761
47720,"Santa Bárbara de Pinto",2018,3959,6616
47720,"Santa Bárbara de Pinto",2019,4139,6838
47720,"Santa Bárbara de Pinto",2020,4286,7009
47720,"Santa Bárbara de Pinto",2021,4403,7067
47720,"Santa Bárbara de Pinto",2022,4500,7084
47720,"Santa Bárbara de Pinto",2023,4593,7096
47745,"Sitionuevo",2018,12889,14239
47745,"Sitionuevo",2019,13560,14694
47745,"Sitionuevo",2020,14120,15039
47745,"Sitionuevo",2021,14506,15106
47745,"Sitionuevo",2022,14827,15078
47745,"Sitionuevo",2023,15135,15040
47798,"Tenerife",2018,6725,6511
47798,"Tenerife",2019,6797,6557
47798,"Tenerife",2020,6903,6600
47798,"Tenerife",2021,7090,6620
47798,"Tenerife",2022,7247,6599
47798,"Tenerife",2023,7398,6573
47960,"Zapayán",2018,6049,3846
47960,"Zapayán",2019,6313,3980
47960,"Zapayán",2020,6528,4085
47960,"Zapayán",2021,6705,4073
47960,"Zapayán",2022,6853,4031
47960,"Zapayán",2023,6996,3987
47980,"Zona Bananera",2018,64307,4415
47980,"Zona Bananera",2019,67015,4563
47980,"Zona Bananera",2020,69257,4676
47980,"Zona Bananera",2021,71137,3944
47980,"Zona Bananera",2022,72709,3115
47980,"Zona Bananera",2023,74219,2291
50000,"Meta",2018,244661,795061
50000,"Meta",2019,248959,803166
50000,"Meta",2020,252866,810588
50000,"Meta",2021,255893,816519
50000,"Meta",2022,258729,821977
50000,"Meta",2023,261359,827390
50001,"Villavicencio",2018,39223,492052
50001,"Villavicencio",2019,41539,497285
50001,"Villavicencio",2020,43255,502047
50001,"Villavicencio",2021,43777,506145
50001,"Villavicencio",2022,44263,509910
50001,"Villavicencio",2023,44710,513589
50006,"Acacías",2018,20117,67906
50006,"Acacías",2019,21252,68872
50006,"Acacías",2020,22114,69715
50006,"Acacías",2021,22381,70226
50006,"Acacías",2022,22629,70694
50006,"Acacías",2023,22859,71158
50110,"Barranca de Upía",2018,2015,4425
50110,"Barranca de Upía",2019,1926,4587
50110,"Barranca de Upía",2020,1870,4708
50110,"Barranca de Upía",2021,1892,4740
50110,"Barranca de Upía",2022,1913,4771
50110,"Barranca de Upía",2023,1933,4800
50124,"Cabuyaro",2018,3069,2993
50124,"Cabuyaro",2019,3080,3050
50124,"Cabuyaro",2020,3096,3096
50124,"Cabuyaro",2021,3133,3110
50124,"Cabuyaro",2022,3167,3124
50124,"Cabuyaro",2023,3200,3138
50150,"Castilla La Nueva",2018,8146,6154
50150,"Castilla La Nueva",2019,8835,6351
50150,"Castilla La Nueva",2020,9408,6498
50150,"Castilla La Nueva",2021,9521,6520
50150,"Castilla La Nueva",2022,9627,6538
50150,"Castilla La Nueva",2023,9725,6560
50223,"Cubarral",2018,2387,4576
50223,"Cubarral",2019,2396,4623
50223,"Cubarral",2020,2402,4666
50223,"Cubarral",2021,2430,4696
50223,"Cubarral",2022,2457,4725
50223,"Cubarral",2023,2482,4753
50226,"Cumaral",2018,7825,15006
50226,"Cumaral",2019,7895,15119
50226,"Cumaral",2020,7962,15233
50226,"Cumaral",2021,8056,15331
50226,"Cumaral",2022,8146,15422
50226,"Cumaral",2023,8228,15515
50245,"El Calvario",2018,1186,590
50245,"El Calvario",2019,1100,596
50245,"El Calvario",2020,1051,601
50245,"El Calvario",2021,1063,603
50245,"El Calvario",2022,1075,604
50245,"El Calvario",2023,1086,605
50251,"El Castillo",2018,4957,3020
50251,"El Castillo",2019,4699,2920
50251,"El Castillo",2020,4571,2837
50251,"El Castillo",2021,4625,2844
50251,"El Castillo",2022,4676,2851
50251,"El Castillo",2023,4724,2859
50270,"El Dorado",2018,2476,1412
50270,"El Dorado",2019,2506,1426
50270,"El Dorado",2020,2531,1440
50270,"El Dorado",2021,2561,1443
50270,"El Dorado",2022,2589,1446
50270,"El Dorado",2023,2616,1449
50287,"Fuente de Oro",2018,5206,6923
50287,"Fuente de Oro",2019,5249,7017
50287,"Fuente de Oro",2020,5283,7105
50287,"Fuente de Oro",2021,5346,7145
50287,"Fuente de Oro",2022,5405,7182
50287,"Fuente de Oro",2023,5460,7221
50313,"Granada",2018,10583,58293
50313,"Granada",2019,10990,58780
50313,"Granada",2020,11364,59213
50313,"Granada",2021,11501,59673
50313,"Granada",2022,11629,60096
50313,"Granada",2023,11747,60512
50318,"Guamal",2018,4510,9609
50318,"Guamal",2019,4607,9691
50318,"Guamal",2020,4701,9761
50318,"Guamal",2021,4758,9826
50318,"Guamal",2022,4810,9887
50318,"Guamal",2023,4859,9948
50325,"Mapiripán",2018,4536,2471
50325,"Mapiripán",2019,4605,2481
50325,"Mapiripán",2020,4667,2489
50325,"Mapiripán",2021,4722,2493
50325,"Mapiripán",2022,4775,2496
50325,"Mapiripán",2023,4823,2502
50330,"Mesetas",2018,6613,4546
50330,"Mesetas",2019,6246,4460
50330,"Mesetas",2020,6021,4409
50330,"Mesetas",2021,6092,4424
50330,"Mesetas",2022,6160,4438
50330,"Mesetas",2023,6223,4453
50350,"La Macarena",2018,22167,4723
50350,"La Macarena",2019,22763,4771
50350,"La Macarena",2020,23237,4815
50350,"La Macarena",2021,23517,4773
50350,"La Macarena",2022,23778,4730
50350,"La Macarena",2023,24020,4701
50370,"Uribe",2018,7156,2128
50370,"Uribe",2019,7238,2150
50370,"Uribe",2020,7312,2170
50370,"Uribe",2021,7399,2161
50370,"Uribe",2022,7481,2153
50370,"Uribe",2023,7557,2149
50400,"Lejanías",2018,6640,4823
50400,"Lejanías",2019,6510,4746
50400,"Lejanías",2020,6455,4707
50400,"Lejanías",2021,6532,4722
50400,"Lejanías",2022,6604,4737
50400,"Lejanías",2023,6671,4755
50450,"Puerto Concordia",2018,4970,3420
50450,"Puerto Concordia",2019,5029,3455
50450,"Puerto Concordia",2020,5082,3487
50450,"Puerto Concordia",2021,5142,3498
50450,"Puerto Concordia",2022,5199,3508
50450,"Puerto Concordia",2023,5252,3519
50568,"Puerto Gaitán",2018,20854,20659
50568,"Puerto Gaitán",2019,21407,21270
50568,"Puerto Gaitán",2020,21879,21726
50568,"Puerto Gaitán",2021,22143,21831
50568,"Puerto Gaitán",2022,22388,21926
50568,"Puerto Gaitán",2023,22616,22028
50573,"Puerto López",2018,11824,18575
50573,"Puerto López",2019,11814,18487
50573,"Puerto López",2020,11826,18486
50573,"Puerto López",2021,11966,18597
50573,"Puerto López",2022,12099,18700
50573,"Puerto López",2023,12222,18806
50577,"Puerto Lleras",2018,6336,4087
50577,"Puerto Lleras",2019,6319,4040
50577,"Puerto Lleras",2020,6332,4022
50577,"Puerto Lleras",2021,6407,4033
50577,"Puerto Lleras",2022,6478,4042
50577,"Puerto Lleras",2023,6544,4055
50590,"Puerto Rico",2018,6622,6439
50590,"Puerto Rico",2019,6415,6503
50590,"Puerto Rico",2020,6313,6561
50590,"Puerto Rico",2021,6388,6592
50590,"Puerto Rico",2022,6459,6622
50590,"Puerto Rico",2023,6524,6654
50606,"Restrepo",2018,6078,12190
50606,"Restrepo",2019,6159,12315
50606,"Restrepo",2020,6229,12429
50606,"Restrepo",2021,6303,12509
50606,"Restrepo",2022,6373,12585
50606,"Restrepo",2023,6437,12662
50680,"San Carlos de Guaroa",2018,5996,6300
50680,"San Carlos de Guaroa",2019,6135,6463
50680,"San Carlos de Guaroa",2020,6288,6587
50680,"San Carlos de Guaroa",2021,6364,6620
50680,"San Carlos de Guaroa",2022,6434,6650
50680,"San Carlos de Guaroa",2023,6500,6682
50683,"San Juan de Arama",2018,4761,4357
50683,"San Juan de Arama",2019,4547,4401
50683,"San Juan de Arama",2020,4423,4442
50683,"San Juan de Arama",2021,4475,4463
50683,"San Juan de Arama",2022,4525,4482
50683,"San Juan de Arama",2023,4571,4503
50686,"San Juanito",2018,635,672
50686,"San Juanito",2019,587,679
50686,"San Juanito",2020,557,686
50686,"San Juanito",2021,564,689
50686,"San Juanito",2022,570,693
50686,"San Juanito",2023,576,696
50689,"San Martín",2018,7249,19458
50689,"San Martín",2019,7300,19271
50689,"San Martín",2020,7300,19199
50689,"San Martín",2021,7387,19331
50689,"San Martín",2022,7468,19457
50689,"San Martín",2023,7544,19581
50711,"Vistahermosa",2018,10524,7254
50711,"Vistahermosa",2019,9811,7357
50711,"Vistahermosa",2020,9337,7453
50711,"Vistahermosa",2021,9448,7481
50711,"Vistahermosa",2022,9552,7508
50711,"Vistahermosa",2023,9650,7537
52000,"Nariño",2018,914000,716592
52000,"Nariño",2019,913977,715004
52000,"Nariño",2020,913960,713629
52000,"Nariño",2021,913975,713411
52000,"Nariño",2022,914334,714847
52000,"Nariño",2023,914656,716461
52001,"Pasto",2018,84835,308095
52001,"Pasto",2019,86221,306527
52001,"Pasto",2020,87229,305360
52001,"Pasto",2021,87238,305329
52001,"Pasto",2022,87276,305733
52001,"Pasto",2023,87305,306171
52019,"Albán",2018,6951,2691
52019,"Albán",2019,6757,2686
52019,"Albán",2020,6638,2682
52019,"Albán",2021,6637,2681
52019,"Albán",2022,6640,2688
52019,"Albán",2023,6642,2697
52022,"Aldana",2018,5843,1549
52022,"Aldana",2019,5825,1550
52022,"Aldana",2020,5809,1552
52022,"Aldana",2021,5809,1550
52022,"Aldana",2022,5811,1556
52022,"Aldana",2023,5813,1563
52036,"Ancuyá",2018,6654,2147
52036,"Ancuyá",2019,6563,2115
52036,"Ancuyá",2020,6517,2086
52036,"Ancuyá",2021,6516,2085
52036,"Ancuyá",2022,6519,2091
52036,"Ancuyá",2023,6521,2100
52051,"Arboleda",2018,7271,1172
52051,"Arboleda",2019,7270,1161
52051,"Arboleda",2020,7269,1151
52051,"Arboleda",2021,7269,1149
52051,"Arboleda",2022,7271,1156
52051,"Arboleda",2023,7274,1163
52079,"Barbacoas",2018,43558,12075
52079,"Barbacoas",2019,43978,12217
52079,"Barbacoas",2020,44222,12304
52079,"Barbacoas",2021,44227,12297
52079,"Barbacoas",2022,44244,12342
52079,"Barbacoas",2023,44260,12393
52083,"Belén",2018,3060,3262
52083,"Belén",2019,3058,3253
52083,"Belén",2020,3056,3245
52083,"Belén",2021,3056,3244
52083,"Belén",2022,3057,3249
52083,"Belén",2023,3058,3256
52110,"Buesaco",2018,17356,6552
52110,"Buesaco",2019,17334,6575
52110,"Buesaco",2020,17324,6586
52110,"Buesaco",2021,17323,6586
52110,"Buesaco",2022,17329,6606
52110,"Buesaco",2023,17335,6629
52203,"Colón",2018,7437,1089
52203,"Colón",2019,7313,1090
52203,"Colón",2020,7224,1092
52203,"Colón",2021,7223,1091
52203,"Colón",2022,7226,1097
52203,"Colón",2023,7229,1104
52207,"Consacá",2018,11638,2146
52207,"Consacá",2019,11619,2142
52207,"Consacá",2020,11599,2139
52207,"Consacá",2021,11598,2137
52207,"Consacá",2022,11603,2147
52207,"Consacá",2023,11607,2159
52210,"Contadero",2018,5960,1310
52210,"Contadero",2019,5944,1308
52210,"Contadero",2020,5930,1306
52210,"Contadero",2021,5930,1304
52210,"Contadero",2022,5932,1310
52210,"Contadero",2023,5934,1317
52215,"Córdoba",2018,12435,3081
52215,"Córdoba",2019,12420,3076
52215,"Córdoba",2020,12406,3071
52215,"Córdoba",2021,12405,3069
52215,"Córdoba",2022,12410,3080
52215,"Córdoba",2023,12414,3095
52224,"Cuaspud",2018,6493,2708
52224,"Cuaspud",2019,6491,2708
52224,"Cuaspud",2020,6491,2707
52224,"Cuaspud",2021,6491,2707
52224,"Cuaspud",2022,6493,2715
52224,"Cuaspud",2023,6495,2724
52227,"Cumbal",2018,30029,6835
52227,"Cumbal",2019,30151,6824
52227,"Cumbal",2020,30220,6813
52227,"Cumbal",2021,30223,6809
52227,"Cumbal",2022,30235,6837
52227,"Cumbal",2023,30246,6870
52233,"Cumbitara",2018,4340,1608
52233,"Cumbitara",2019,4222,1621
52233,"Cumbitara",2020,4139,1629
52233,"Cumbitara",2021,4139,1628
52233,"Cumbitara",2022,4140,1633
52233,"Cumbitara",2023,4142,1638
52240,"Chachagüí",2018,11022,4332
52240,"Chachagüí",2019,10960,4368
52240,"Chachagüí",2020,10888,4415
52240,"Chachagüí",2021,10887,4412
52240,"Chachagüí",2022,10891,4425
52240,"Chachagüí",2023,10895,4439
52250,"El Charco",2018,15271,7234
52250,"El Charco",2019,15222,7306
52250,"El Charco",2020,15196,7354
52250,"El Charco",2021,15195,7354
52250,"El Charco",2022,15201,7373
52250,"El Charco",2023,15206,7395
52254,"El Peñol",2018,6106,1340
52254,"El Peñol",2019,6094,1349
52254,"El Peñol",2020,6079,1363
52254,"El Peñol",2021,6078,1364
52254,"El Peñol",2022,6081,1369
52254,"El Peñol",2023,6083,1376
52256,"El Rosario",2018,10499,1781
52256,"El Rosario",2019,10391,1778
52256,"El Rosario",2020,10287,1775
52256,"El Rosario",2021,10286,1773
52256,"El Rosario",2022,10290,1782
52256,"El Rosario",2023,10294,1793
52258,"El Tablón de Gómez",2018,12759,1583
52258,"El Tablón de Gómez",2019,12721,1575
52258,"El Tablón de Gómez",2020,12694,1567
52258,"El Tablón de Gómez",2021,12693,1565
52258,"El Tablón de Gómez",2022,12698,1575
52258,"El Tablón de Gómez",2023,12702,1588
52260,"El Tambo",2018,9032,5251
52260,"El Tambo",2019,8780,5206
52260,"El Tambo",2020,8643,5166
52260,"El Tambo",2021,8642,5164
52260,"El Tambo",2022,8646,5175
52260,"El Tambo",2023,8649,5188
52287,"Funes",2018,4131,3091
52287,"Funes",2019,4082,3086
52287,"Funes",2020,4054,3081
52287,"Funes",2021,4054,3079
52287,"Funes",2022,4055,3086
52287,"Funes",2023,4057,3093
52317,"Guachucal",2018,16379,3071
52317,"Guachucal",2019,16375,3012
52317,"Guachucal",2020,16374,2965
52317,"Guachucal",2021,16373,2961
52317,"Guachucal",2022,16379,2977
52317,"Guachucal",2023,16385,2994
52320,"Guaitarilla",2018,7204,4378
52320,"Guaitarilla",2019,7072,4350
52320,"Guaitarilla",2020,7003,4322
52320,"Guaitarilla",2021,7002,4320
52320,"Guaitarilla",2022,7005,4330
52320,"Guaitarilla",2023,7008,4340
52323,"Gualmatán",2018,4063,2994
52323,"Gualmatán",2019,4060,2989
52323,"Gualmatán",2020,4056,2984
52323,"Gualmatán",2021,4056,2982
52323,"Gualmatán",2022,4057,2989
52323,"Gualmatán",2023,4059,2995
52352,"Iles",2018,5529,2133
52352,"Iles",2019,5517,2129
52352,"Iles",2020,5506,2126
52352,"Iles",2021,5506,2124
52352,"Iles",2022,5508,2131
52352,"Iles",2023,5510,2138
52354,"Imués",2018,6641,1016
52354,"Imués",2019,6519,1011
52354,"Imués",2020,6440,1006
52354,"Imués",2021,6439,1005
52354,"Imués",2022,6442,1010
52354,"Imués",2023,6444,1017
52356,"Ipiales",2018,38793,77343
52356,"Ipiales",2019,38804,77188
52356,"Ipiales",2020,38794,77042
52356,"Ipiales",2021,38796,77014
52356,"Ipiales",2022,38813,77123
52356,"Ipiales",2023,38829,77245
52378,"La Cruz",2018,10736,8018
52378,"La Cruz",2019,10692,8005
52378,"La Cruz",2020,10651,7992
52378,"La Cruz",2021,10650,7989
52378,"La Cruz",2022,10654,8005
52378,"La Cruz",2023,10658,8023
52381,"La Florida",2018,8124,1980
52381,"La Florida",2019,8003,1982
52381,"La Florida",2020,7929,1982
52381,"La Florida",2021,7928,1981
52381,"La Florida",2022,7931,1989
52381,"La Florida",2023,7934,1997
52385,"La Llanada",2018,3336,3156
52385,"La Llanada",2019,3329,3152
52385,"La Llanada",2020,3322,3148
52385,"La Llanada",2021,3322,3147
52385,"La Llanada",2022,3323,3153
52385,"La Llanada",2023,3324,3159
52390,"La Tola",2018,4483,2928
52390,"La Tola",2019,4526,2915
52390,"La Tola",2020,4554,2906
52390,"La Tola",2021,4555,2905
52390,"La Tola",2022,4556,2912
52390,"La Tola",2023,4558,2919
52399,"La Unión",2018,19065,12793
52399,"La Unión",2019,19063,12740
52399,"La Unión",2020,19063,12688
52399,"La Unión",2021,19063,12681
52399,"La Unión",2022,19070,12708
52399,"La Unión",2023,19076,12740
52405,"Leiva",2018,6801,2967
52405,"Leiva",2019,6675,2978
52405,"Leiva",2020,6582,2989
52405,"Leiva",2021,6581,2988
52405,"Leiva",2022,6584,2995
52405,"Leiva",2023,6586,3005
