"iso3","year","df_ha","gdp_perc","food_exports","exports_gdp","food_infl","pop_growth","gdp_growth","foreing_invest","tmp_change"
"TTO",2013,162.5,29247,2.22045,69.2179962755928,8.80172,0.659178,2.22907,-1100000000,0.784
"TTO",2014,131.25,28796.6,2.72066,65.5953542033217,10.092,0.635411,-0.912545,660000000,0.704
"TTO",2015,112.5,29053.3,3.99738,58.9623552785073,8.72316,0.585144,1.48378,180000000,0.979
"TTO",2008,181.25,29538.9,1.98514,58.8492749264617,25.6415,0.457434,3.39174,2800000000,0.34
"TTO",2009,175,28103.3,3.23955,51.6070000720992,13.6217,0.491165,-4.39173,710000000,0.509
"TTO",2010,475,28879.3,2.52158,55.0759837254402,22.0347,0.545326,3.32322,550000000,1.196
"TTO",2011,31.25,28621.1,2.68258,65.4915705528953,11.3247,0.603232,-0.294354,41000000,0.534
"TTO",2016,100,27281.9,NA,60.7694194469566,7.49395,0.526295,-5.60182,-24000000,0.769
"TTO",2017,912.5,26342.6,NA,50.1891861631235,2.94299,0.470521,-2.98734,-470000000,0.733830017987874
"TTO",2018,200,26250.4,NA,61.1028824243667,1.13247,0.416814,0.06605,-700000000,0.623
"TTO",2006,150,27522.4,2.31897,68.2877350278435,23.1473,0.465941,13.2081,880000000,0.53
"TTO",2007,631.25,28700.9,2.56792,66.634994690504,17.512,0.451781,4.75421,830000000,0.433
"TTO",2004,193.75,23110.8,3.55402,63.4146464374465,12.8069,0.509078,7.95005,1000000000,0.359
"TTO",2005,343.75,24424.9,3.14166,64.8122257817552,22.9446,0.493465,6.20894,940000000,0.974
"TZA",2004,5475,1645.84,33.134,16.0401,4.73619,2.82716,7.50381,440000000,0.926
"TZA",2005,8481.25,1719.73,37.0846,16.9834,5.03839,2.82376,7.47632,940000000,0.993
"TZA",2006,2525,1781.28,34.1602,18.415,7.26064,2.81649,6.53222,400000000,0.816
"TZA",2007,1456.25,1848.99,35.0434,19.8306,7.03739,2.82394,6.76854,580000000,0.76
"TZA",2008,1437.5,1899.48,28.2806,19.4646,10.2637,2.84147,5.68642,1400000000,0.447
"TZA",2009,9381.25,1943.04,25.7322,18.1943,12.1753,2.87296,5.26911,950000000,0.898
"TZA",2010,9081.25,2006.97,24.0238,19.6075,6.85985,2.91189,6.33652,1800000000,1.006
"TZA",2016,13831.3,2441.64,36.9355,16.35,7.52945,2.99757,6.86712,860000000,1.098
"TZA",2017,43662.5,2530.6,39.9643,15.1403,9.12926,2.99181,6.78568,940000000,1.353
"TZA",2011,4481.25,2098.28,20.5332,21.6343,16.3368,2.94842,7.67216,1200000000,0.726
"TZA",2018,1606.25,2590.2,21.903,14.7391,2.9669,2.97948,5.44497,970000000,0.891
"TZA",2015,27268.8,2354.14,40.5563,17.1049,7.89406,3.00107,6.16063,1500000000,0.938
"TZA",2013,11337.5,2205.95,29.3449,19.0122,8.4846,2.99406,6.78159,2100000000,0.863
"TZA",2012,4837.5,2128.53,25.4664,22.3721,20.934,2.97566,4.50015,1800000000,0.834
"TZA",2014,5631.25,2284.96,44.4045,18.0692,7.44023,3.0018,6.73246,1400000000,0.805
"UGA",2011,4662.5,1985.27,53.8717,12.8557,27.2262,3.18245,9.39166,890000000,1.115
"UGA",2004,1656.25,1446.15,61.3732,12.6969,9.19525,3.18483,6.80723,300000000,0.564
"UGA",2005,1287.5,1489.78,63.263,14.1797,9.24606,3.16796,6.33257,380000000,0.966
"UGA",2015,86212.5,2067.59,66.3291,12.8773,7.29764,3.49775,5.18786,740000000,0.828
"UGA",2016,5006.25,2088.65,54.4681,12.4272,5.59094,3.65686,4.781,630000000,0.926
"UGA",2017,14806.3,2074.65,59.7097,16.6611,10.2058,3.75569,3.13141,800000000,1.395
"UGA",2009,7337.5,1830.95,62.5338,18.6136,31.8524,3.16753,6.80152,840000000,1.153
"UGA",2006,5850,1599.22,54.3727,15.2754,11.5538,3.15329,10.7847,640000000,0.558
"UGA",2007,225,1679.96,62.2483,16.7251,6.05379,3.15181,8.41243,790000000,0.09
"UGA",2008,850,1769.52,62.5909,24.2801,4.38538,3.1559,8.70875,730000000,0.717
"UGA",2013,2875,2002.72,66.1128,16.513,2.39443,3.23378,3.58691,1100000000,0.764
"UGA",2010,1868.75,1873.51,66.7522,13.8245,5.92115,3.18661,5.63761,540000000,1.304
"UGA",2012,6800,1996.92,46.3137,15.4917,13.8237,3.18075,3.83746,1200000000,0.709
"UGA",2014,144550,2035.58,65.529,14.9482,3.55528,3.35268,5.10631,1100000000,0.799
"UGA",2018,1581.25,2124.79,55.5147,15.0871,-1.16813,3.72516,6.30392,1100000000,0.701
"VEN",2008,47518.8,21019.9742810784,0.176884,30.8217,37.8208,1.41475,5.27785,2100000000,0.396
"VEN",2018,59106.3,-3242060.6057998,NA,-11928.9495037231,38440.8,-1.76833,69.9811345372269,890000000,0.808
"VEN",2013,68425,20411.2025637364,0.042641,24.765,41.775,1.42108,1.34309,2100000000,0.857
"VEN",2015,93125,6564.55745902233,NA,-10.1814705681459,211.555,0.129245,1.39863875250645,3000000000,1.174
"VEN",2016,56975,-12808.2770836958,NA,-67.3730908505973,383.654,-0.769455,2.27349413874429,1600000000,1.141
"VEN",2017,30462.5,-20394.4345621376,NA,-104.608959134625,480.863,-1.51477,0.743880142391557,-68000000,0.752
"VEN",2014,134431,13994.8503542902,NA,16.6938,114.716,0.875664,-3.89439,1100000000,0.806
"VEN",2004,23800,20299.082532297,0.830666,36.1984,35.4167,1.72647,18.2866,1500000000,0.514
"VEN",2005,32781.3,19688.4726107179,0.486553,39.6587,26.3111,1.66267,10.3179,2400000000,0.758
"VEN",2006,28968.8,19528.6911871057,0.205126,36.5186,20.5086,1.56807,9.87215,200000000,0.545
"VEN",2007,53443.8,23493.2184204689,NA,31.1305,23.9344,1.46926,8.75358,4400000000,0.624
"VEN",2009,45718.8,17440.6439541897,0.155975,18.0715,34.9726,1.41984,-3.2023,-1100000000,0.714
"VEN",2010,268119,19692.5582908467,0.190406,28.5304,30.8536,1.44832,-1.48879,1600000000,1.139
"VEN",2011,48918.8,25390.680530624,0.060361,29.943,31.1663,1.56273,4.17643,5900000000,0.484
"VEN",2012,57543.8,19482.2464453172,0,26.171,26.9104,1.62395,5.62596,5000000000,0.436
"VGB",2008,6.25,30344.9468101646,NA,91.4789723641412,1.50148,4.09082,7.00631936206358,53000000000,0.385
"VGB",2009,0,24022.5160245417,NA,69.0026592701641,2.04235,3.53503,4.65869854624775,42000000000,0.673
"VGB",2010,0,20579.8070310337,NA,57.6600445280936,1.7859,2.77598,3.95216595448718,42000000000,1.067
"VGB",2011,0,31002.3432489738,NA,101.4422308706,1.39986,1.8888,4.36489561924617,51000000000,0.437
"VGB",2014,6.25,26345.0312640575,NA,76.5922137706471,1.60352,0.466846,4.00501304671459,40000000000,0.918
"VGB",2015,106.25,32864.5122505707,NA,94.6807946555582,1.36816,0.560785,5.95330538194042,67000000000,1.107
"VGB",2016,0,25085.1263171581,NA,84.5030814787251,1.15324,0.707659,4.41472087030625,49000000000,1.222
"VGB",2017,0,21890.6270681052,NA,72.738879303043,-1.8253,0.719599,3.37180739144697,40000000000,0.994
"VGB",2018,0,16078.897419866,NA,60.2009857171664,0.433643,0.768172,7.06100032886444,34000000000,0.761
"VGB",2004,0,17126.5659947481,NA,58.3985890673584,1.44419,2.97729,6.03545220961477,28000000000,0.532
"VGB",2012,0,23276.9195416052,NA,95.0908815152449,1.43905,1.15129,5.21881019047219,61000000000,0.622
"VGB",2013,0,40343.5831704171,NA,121.051592671621,3.81015,0.681694,1.35488594197788,100000000000,0.79
"VGB",2007,0,21227.1726518853,NA,67.3653442534392,1.4978,4.19037,4.8869993128655,37000000000,0.904
"VGB",2005,0,10063.755575321,NA,38.1517106974852,2.42688,3.4206,7.71677570921322,-7100000000,0.787
"VGB",2006,0,14227.4876966197,NA,45.6723578657713,3.98369,3.88778,4.61874327959767,12000000000,0.638
"VIR",2018,0,26950.3439982797,NA,53.4615,105.186672713701,-0.261338,1.5873,17601221905.8373,0.778
"VIR",2013,0,32195.0343724445,NA,67.5495,-237.256114028897,-0.135967,-6.28516,12350609252.1442,0.784
"VIR",2014,0,34670.623756587,NA,78.3731,140.945429910174,-0.147275,-1.77453,16213822206.5151,0.918
"VIR",2015,112.5,28129.8874040702,NA,41.6325,88.5221910505535,-0.157704,-0.42508,5436238393.41012,1.114
"VIR",2016,0,29153.4333664456,NA,47.0247,-74.7849978350072,-0.182132,1.60085,13643882628.5085,1.235
"VIR",2017,6.25,35611.4036930243,NA,63.3368,64.7138726956623,-0.218811,-0.735294,11601718545.1983,1.001
"VIR",2005,6.25,83723.1408945571,NA,262.692,-975.272836296159,-0.011986,3.48531,31594070821.3106,0.796
"VIR",2006,0,89128.5444342394,NA,283.898,-856.091071978646,-0.077483,3.50499,41011699565.6432,0.651
"VIR",2007,0,89681.9655061437,NA,295.589,-850.852735709858,-0.029533,4.01059,37445068214.5726,0.914
"VIR",2008,6.25,128525.06466997,NA,433.836,-1651.70076170087,0.055367,1.21862,51145333440.4455,0.393
"VIR",2004,0,70631.7933229799,NA,226.6,-658.805762612135,-0.03595,3.28589,27290222370.849,0.529
"VIR",2011,0,108524.345484223,NA,340.303,-1229.10005628371,-0.061852,-8.20425,38682277292.019,0.461
"VIR",2012,0,38829.0738971412,NA,80.1663,-128.114663290642,-0.094236,-14.8125,5519878358.86016,0.652
"VIR",2010,12.5,93464.6959953038,NA,299.376,-975.277386903214,-0.043366,0.596383,44116926959.4977,1.085
"VIR",2009,0,88372.0340269939,NA,255.106,-800.194771731449,0.006458,-6.59479,31536498273.4228,0.67
"VNM",2009,51193.8,4830.31,20.707,62.6089,9.0307,0.979409,5.3979,7600000000,0.76
"VNM",2010,158106,5089.41,19.2521,72.0024,10.7348,1.00013,6.42324,8000000000,1.176
"VNM",2011,97300,5352.02,18.5815,79.3909,26.6424,1.0221,6.2403,7400000000,0.196
"VNM",2012,64156.3,5574.49,17.0449,80.0286,8.38952,1.04162,5.24737,8400000000,0.818
"VNM",2014,116494,6098.54,14.8153,86.4048,4.00788,1.05364,5.98365,9200000000,0.638
"VNM",2015,150944,6438.26,12.9562,89.7793,1.48268,1.04478,6.67929,12000000000,1.327
"VNM",2016,76325,6767.78,12.8748,93.6239,2.36318,1.03411,6.21081,13000000000,1.283
"VNM",2017,38262.5,7155.44,12.1106,101.593,-1.07261,1.0202,6.81225,14000000000,1.213
"VNM",2018,32750,7585.94,10.6342,105.832,3.25468,0.99431,7.07579,16000000000,0.905
"VNM",2004,29600,3689.73,20.6944,59.731,12.5335,0.920602,7.53641,1600000000,0.482
"VNM",2005,173238,3931.77,20.2362,63.6995,11.2404,0.922552,7.54725,2000000000,0.907
"VNM",2006,34306.3,4167.11,19.2946,67.7168,8.66343,0.931894,6.97795,2400000000,0.969
"VNM",2007,98675,4422.29,19.5092,70.5179,11.2009,0.943381,7.1295,6700000000,0.597
"VNM",2008,51581.3,4628.03,19.9198,70.3367,36.7906,0.959837,5.66177,9600000000,0.293
"VNM",2013,69200,5815.18,14.4445,83.6261,2.69189,1.05306,5.42188,8900000000,0.992
"VUT",2004,0,2761.12,NA,45.5996,3.54835,2.5619,3.98739,20000000,0.351
"VUT",2015,393.75,2915.7,NA,46.0336,3.67183,2.70663,0.371578,31000000,0.536
"VUT",2016,156.25,2973.47,NA,48.8661,1.85809,2.62021,4.68868,49000000,1.102
"VUT",2017,12.5,3081.84,NA,47.6609,6.88478,2.54454,6.3156,38000000,1.032
"VUT",2014,0,2984.61,NA,51.4272,1.72538,2.78621,3.12625,13000000,0.554
"VUT",2018,0,3093.46,NA,56.6105,4.3979,2.48243,2.90023,38000000,0.445
"VUT",2013,0,2975.9,NA,51.6822,1.46332,2.81837,0.468608,59000000,0.649
"VUT",2012,0,3046.69,NA,51.3107,2.01707,2.78259,1.01003,60000000,0.342
"VUT",2011,0,3101.33,85.3184,45.6063,1.12652,2.69064,3.13787,61000000,0.654
"VUT",2005,0,2835.93,NA,45.3833,-0.258132,2.49599,5.30533,13000000,0.444
"VUT",2009,93.75,3129.65,73.5186,50.5557,7.84554,2.43734,3.03725,32000000,0.421
"VUT",2010,6.25,3088.98,83.8933,48.7184,4.44784,2.5607,1.26068,63000000,0.832
"VUT",2007,0,3017.52,61.5362,41.5876,3.76604,2.34427,2.87166,34000000,0.819
"VUT",2008,0,3112.33,NA,46.4778,7.43586,2.3578,5.60299,38000000,0.68
"VUT",2006,0,3002.86,46.6585,41.2709,3.22011,2.40629,8.46516,43000000,0.282
"YEM",2008,462.5,-2791.03730578541,5.28161,29.0416299447295,24.2108,2.82423,3.64757,1600000000,0.981954687006582
"YEM",2009,500,6917.66059537116,5.73403,27.2519455576197,2.50645,2.81187,3.86623,130000000,0.692564468690215
"YEM",2010,200,-410.490072755641,6.54704,29.9951,10.5986,2.79577,7.70231,190000000,1.00608340246265
"YEM",2011,806.25,5218.09314275834,7.25952,30.3404,14.9838,2.77998,-12.7148,-520000000,1.10116051310012
"YEM",2012,187.5,-773.648060021767,6.31449,24.8637,10.4618,2.75734,2.39289,-14000000,1.18921373629978
"YEM",2013,137.5,1503.88944494219,6.19704,22.3596,11.3886,2.71654,4.82341,-130000000,0.803458853799417
"YEM",2014,450,4829.16703341217,23.4592,21.4841,1.8777,2.65414,-0.188574,-230000000,1.00416410340681
"YEM",2015,87.5,3459.00693809444,80.6396,9.05158,11.737,2.57803,-27.9945,-15000000,1.16988967006245
"YEM",2016,343.75,1908.96615559038,NA,3.34255,17.093,2.49828,-9.37512,-560000000,0.847360215826617
"YEM",2017,25,-323.72856347311,NA,3.74966,7.1617,2.42399,-5.0718,-270000000,0.908610304180128
"YEM",2018,68.75,843.363513984345,96.5735,6.05657,4.75097,2.35704,0.752447,-280000000,0.748144920075884
"YEM",2005,43.75,-91.0667243255468,4.36065,30.9987277684273,13.5391,2.86201,5.59175,-300000000,0.952815584691225
"YEM",2006,131.25,1176.49868701333,4.17114,20.7564469178917,14.3955,2.84481,3.17041,1100000000,0.838853367250281
"YEM",2007,68.75,7983.15198579639,5.29874,47.9764128313245,14.074,2.8349,3.33843,920000000,0.801166561699623
"YEM",2004,100,-707.292620876498,4.77081,32.5921807940321,15.5646,2.88193,3.9727,140000000,0.856726578876916
"ZAF",2018,85425,13875.9,11.1095,27.4886,3.12475,1.3637,1.48762,5600000000,0.905
"ZAF",2005,89225,12506,8.49177,23.5998,1.68994,1.23774,5.27705,6500000000,1.059
"ZAF",2006,42912.5,13041,7.0989,26.0982,5.94954,1.26362,5.60381,620000000,0.384
"ZAF",2009,41068.8,13410.7,10.1489,24.9827,9.54315,1.39154,-1.53809,7600000000,0.703
"ZAF",2010,95968.8,13618.7,9.96343,25.7834,1.2102,1.45528,3.03973,3700000000,1.094
"ZAF",2011,22706.3,13837.7,8.34448,27.6981,7.08881,1.52451,3.16856,4100000000,0.455
"ZAF",2012,27687.5,13946.9,8.85234,27.1391,7.20549,1.58135,2.39623,4600000000,0.52
"ZAF",2013,26593.8,14066.1,9.82012,28.3793,5.67177,1.60437,2.48547,8200000000,0.647
"ZAF",2014,86225,14040.8,10.2717,29.0006,7.99973,1.58379,1.41383,5800000000,0.77
"ZAF",2015,66150,14010.1,10.6742,27.7136,4.9607,1.53224,1.32186,1500000000,1.181
"ZAF",2016,89762.5,13897.1,11.1621,28.1561,11.6403,1.47193,0.664552,2200000000,1.456
"ZAF",2017,112213,13860.3,10.8965,27.3401,6.90583,1.41695,1.15795,2100000000,0.981
"ZAF",2004,41812.5,12027.1,8.71929,22.7575,1.42569,1.21776,4.55456,700000000,0.948
"ZAF",2007,79887.5,13563.7,6.58149,27.959,9.95582,1.2915,5.36047,6600000000,0.773
"ZAF",2008,48925,13811.1,7.33953,32.2547,15.5212,1.33412,3.19104,9900000000,0.607
"ZMB",2004,2825,2261.77,15.6925,33.54,16.3792,2.57739,7.03239,360000000,0.801
"ZMB",2005,116700,2362.9,11.5136,30.6107,18.5719,2.61137,7.2356,360000000,1.339
"ZMB",2008,6906.25,2747.44,5.81636,28.9194,13.7716,2.72642,7.7739,940000000,0.446
"ZMB",2009,14287.5,2917.52,8.35707,29.251,14.3758,2.81338,9.22035,690000000,0.577
"ZMB",2010,8481.25,3125.53,6.47498,37.0259,6.21711,2.91465,10.2982,1700000000,1.481
"ZMB",2011,15512.5,3201.29,6.96725,40.4712,4.84205,3.02032,5.5646,1100000000,0.965
"ZMB",2012,14450,3339.27,10.9164,40.0829,7.00973,3.10291,7.59759,1700000000,0.926
"ZMB",2013,20893.8,3399.7,10.5287,40.4827,6.52849,3.13994,5.05723,2100000000,0.746
"ZMB",2014,31112.5,3450.04,7.32428,38.8223,7.24138,3.12125,4.69799,1500000000,0.638
"ZMB",2015,30318.8,3443.55,9.40741,37.1385,10.9883,3.06667,2.92038,1600000000,1.486
"ZMB",2016,36887.5,3467.89,9.10953,35.3247,21.7551,3.00293,3.77668,660000000,1.474
"ZMB",2017,9737.5,3485.02,7.30132,34.9929,5.77302,2.95146,3.50434,1100000000,0.721
"ZMB",2018,13818.8,3521.55,6.09682,37.9574,7.13683,2.91265,4.03449,410000000,0.727
"ZMB",2006,3968.75,2483.21,5.84389,32.593,5.07115,2.64083,7.90369,620000000,0.61
"ZMB",2007,5106.25,2619.72,7.35935,33.5912,5.29066,2.67023,8.35244,1300000000,1.075
"ZWE",2012,8431.25,3674.87,25.0374,25.1633,4.60032,1.69808,16.6654,350000000,0.329
"ZWE",2013,2106.25,3681.95,27.9134,21.9878,1.70887,1.77767,1.98949,370000000,0.102
"ZWE",2014,2606.25,3703.9,28.394,20.9301,-3.08237,1.75474,2.37693,470000000,-0.008
"ZWE",2015,4337.5,3707.62,32.5171,19.1602,-3.37426,1.66369,1.77987,400000000,0.808
"ZWE",2009,3550,2413.13,23.1471,19.4775,-10.4564,1.18373,12.0196,110000000,-0.336
"ZWE",2010,1312.5,2849.08,22.438,29.6409,4.13833,1.35396,19.6753,120000000,0.918
"ZWE",2011,3875,3203.87,27.2557,34.8008,4.0227,1.53641,14.1939,340000000,0.22
"ZWE",2016,6593.75,3678.22,31.8502,19.9435,-3.2365,1.54929,0.755869,340000000,1.051
"ZWE",2017,1143.75,3795.64,28.1933,19.6589,2.53499,1.45941,4.70949,310000000,0.116
"ZWE",2008,6431.25,2179.85,19.7315,41.4669,1.65058,1.00371,-17.6689,52000000,0.016
"ZWE",2018,1493.75,3923.03,25.7519,28.0498,14.5899,1.41038,4.82421,720000000,0.405
"ZWE",2007,4075,2674.38,18.9262,37.7854,1.67829,0.822767,-3.65333,69000000,0.038
"ZWE",2005,8943.75,2917.98,23.8536,33.5486,1.73658,0.47132,-5.71108,100000000,1.065
"ZWE",2006,3181.25,2798.72,13.9753,35.9562,1.70693,0.650369,-3.4615,40000000,-0.346
"ZWE",2004,1425,3109.35,29.8657,34.4698,1.76727,0.314072,-5.80754,8700000,0.042
