"","iso3","continent","year","df_ha","gdp_perc","food_exports","exports_gdp","food_infl","pop_growth","gdp_growth","foreing_invest","tmp_change"
"959","MYS","asia",2012,429625,22132.2,12.5085,79.2999,2.69454,1.44574,5.47345,8.9e+09,0.787
"960","MYS","asia",2009,395200,19443,11.2133,91.4168,4.26262,1.81568,-1.51353,1.1e+08,0.785
"961","NAM","africa",2008,337.5,8805.41,22.3412,53.6534,16.7545,1.82064,2.64981,7.5e+08,0.918
"962","NAM","africa",2009,356.25,8671.66,23.7383,51.5632,10.6861,1.8261,0.295971,8.3e+08,0.725
"963","NAM","africa",2010,243.75,9031.16,24.8342,48.282,3.18992,1.80189,6.03925,2.9e+08,1.594
"964","NAM","africa",2011,1162.5,9324.53,24.3955,45.5398,4.92547,1.76921,5.09134,8e+08,0.013
"965","NAM","africa",2012,31.25,9626.54,27.0839,40.0583,9.06536,1.75021,5.06168,1e+09,0.429
"966","NAM","africa",2013,150,9990.75,23.7707,37.502,6.51348,1.74921,5.61472,7.8e+08,1.376
"967","NAM","africa",2014,143.75,10413.3,19.3926,39.0171,8.27504,1.77154,6.09252,4.5e+08,1.039
"968","NAM","africa",2015,6.25,10662.8,26.7382,35.3708,5.63702,1.8079,4.26417,8.4e+08,1.706
"969","NAM","africa",2016,50,10471.3,30.1243,35.0095,10.7517,1.84655,0.033794,3.6e+08,2.051
"970","NAM","africa",2017,12.5,10171.4,31.8486,33.6208,5.68697,1.87286,-1.02725,2.8e+08,1.463
"971","NAM","africa",2018,31.25,10087.5,29.5511,35.8826,3.19584,1.88328,1.05994,2.3e+08,2.053
"972","NAM","africa",2004,75,7942.56,29.412,39.7979,0.978517,1.51179,12.2695,2.2e+08,1.077
"973","NAM","africa",2005,681.25,8014.97,30.8105,40.4086,1.32647,1.59018,2.52926,3.9e+08,0.982
"974","NAM","africa",2006,50,8438.22,25.5699,45.3668,6.48415,1.68828,7.07318,6.1e+08,-0.019
"975","NAM","africa",2007,487.5,8735.71,23.5785,49.8552,11.8807,1.76975,5.37404,6.7e+08,0.894
"976","NCL","oceania",2004,362.5,21174.4836341488,3.22309,21.9937,1.4974,1.52146,3.85307213261354,2.7e+07,0.393
"977","NCL","oceania",2005,762.5,18224.067754228,3.00875,21.4672,1.27014,1.51847,4.41826276867073,-6700000,0.241
"978","NCL","oceania",2006,468.75,15438.9130242765,2.58652,23.8931,2.25337,1.49575,1.39454041593466,7.5e+08,0.139
"979","NCL","oceania",2007,237.5,19452.3723380043,1.49536,27.3847,2.10695,1.47371,3.12146923906419,4.2e+08,0.613
"980","NCL","oceania",2008,25,16302.2277536892,1.98117,18.5542,2.76256,1.45231,0.973499227965479,1.7e+09,0.603
"981","NCL","oceania",2009,193.75,17870.5327710752,1.31281,15.4007,2.92476,1.30962,1.7875428192758,1.2e+09,0.375
"982","NCL","oceania",2010,18.75,20246.8864044688,1.72875,20.1995,1.53581,1.53322,1.88605700102306,1.4e+09,0.709
"983","NCL","oceania",2011,87.5,20259.3285549277,1.46214,20.0908,4.3424,1.82509,1.69321534429275,1.8e+09,0.465
"984","NCL","oceania",2012,75,21483.6615825931,1.84882,17.7585,1.97996,1.81168,3.77390908989766,2.7e+09,0.341
"985","NCL","oceania",2013,125,17795.5625593678,2.05406,15.7231,1.89531,1.77944,3.57456996354985,2.2e+09,0.497
"986","NCL","oceania",2014,112.5,12409.7393969563,1.63122,18.5862,0.145262,1.65511,2.1353770070366,1.8e+09,0.486
"987","NCL","oceania",2015,1437.5,19520.1664965438,1.3594,18.0692,1.87349,0.242199,1.22420125014481,1.2e+09,0.685
"988","NCL","oceania",2016,806.25,23460.3980297526,NA,19.2655,1.749,0.241613,3.86875183127232,8.1e+08,1.381
"989","NCL","oceania",2017,7431.25,22948.2949513274,NA,21.0087,1.42226,0.241031,0.525210666395945,4.1e+08,1.165
"990","NCL","oceania",2018,543.75,30970.0405145328,NA,61.6751437202179,-0.182782,0.240451,0.992913863603224,2.5e+08,0.809
"991","NER","africa",2009,587.5,991.698,29.9721,14.9779,8.58955,3.80967,1.9626,6.3e+08,1.51
"992","NER","africa",2010,50,1036.16,18.3609,16.1844,2.103,3.84417,8.57817,8e+08,1.754
"993","NER","africa",2011,231.25,1020.26,12.6179,15.2896,3.45949,3.87641,2.35776,1.1e+09,1.167
"994","NER","africa",2012,118.75,1084.76,16.0622,16.1006,3.20871,3.89874,10.5489,8.4e+08,0.797
"995","NER","africa",2013,200,1098.64,7.85117,16.979,4.4526,3.90732,5.31513,7.2e+08,1.017
"996","NER","africa",2014,12.5,1126.81,11.5168,15.9459,-1.22077,3.89985,6.64214,8.2e+08,1.204
"997","NER","africa",2015,1156.25,1131.52,14.0674,14.2684,0.440288,3.88145,4.39265,5.3e+08,1.083
"998","NER","africa",2016,12.5,1151.18,37.3363,12.1833,-1.14268,3.85984,5.74089,3e+08,1.247
"999","NER","africa",2017,6.25,1163.23,60.0285,13.2944,3.38728,3.839,5.00136,3.4e+08,1.08
"1000","NER","africa",2018,6.25,1200.4,47.1698,11.8353,-0.754097,3.81674,7.2108,4.7e+08,1.256
"1001","NER","africa",2004,0,929.217,43.1983,14.2586,-1.18617,3.70907,0.363802,2.4e+07,0.732
"1002","NER","africa",2005,18.75,960.85,29.9959,14.4114,15.3323,3.72793,7.33187,5e+07,1.361
"1003","NER","africa",2006,18.75,980.455,34.0009,13.8704,-1.8464,3.74206,5.93105,4e+07,1.366
"1004","NER","africa",2007,68.75,973.983,26.5028,13.0665,-0.468941,3.75658,3.14272,9.9e+07,1.069
"1005","NER","africa",2008,143.75,1010.38,43.3686,13.1805,20.4594,3.77853,7.73141,2.8e+08,0.486
"1006","NGA","africa",2013,33187.5,5329.12,5.05133,18.0499,9.51355,2.67691,6.67134,5.6e+09,0.985
"1007","NGA","africa",2014,13293.8,5516.39,1.87246,18.4351,9.45128,2.66501,6.30972,4.7e+09,1.056
"1008","NGA","africa",2016,21100,5284.89,1.96528,9.21811,14.6517,2.62768,-1.61687,3.5e+09,1.206
"1009","NGA","africa",2010,50075,4932.33,3.33907,25.6606,14.9003,2.67144,8.00566,6e+09,1.515
"1010","NGA","africa",2011,73275,5056.89,1.79587,31.6169,10.2412,2.67789,5.30792,8.8e+09,0.949
"1011","NGA","africa",2015,144350,5514.77,2.89425,10.6663,9.85163,2.64741,2.65269,3.1e+09,1.234
"1012","NGA","africa",2004,14993.8,3854.01,NA,20.2538,10.6673,2.55966,9.25056,1.9e+09,0.801
"1013","NGA","africa",2017,36118.8,5190.36,1.83076,13.1716,19.5367,2.60767,0.805887,2.4e+09,1.191
"1014","NGA","africa",2008,61350,4458.62,1.28815,25.6701,15.8366,2.64987,6.76447,8.2e+09,0.672
"1015","NGA","africa",2012,138825,5131.37,5.35439,31.5466,11.1915,2.68093,4.23006,7.1e+09,0.613
"1016","NGA","africa",2005,31662.5,3997.44,NA,21.034,23.2215,2.58569,6.43852,5e+09,1.271
"1017","NGA","africa",2018,7250,5155.08,1.98274,15.4969,14.4091,2.58655,1.92276,7.8e+08,1.089
"1018","NGA","africa",2007,50875,4288.27,1.62312,21.2363,2.17687,2.63217,6.59113,6e+09,0.906
"1019","NGA","africa",2009,19018.8,4690.38,4.5339,18.6303,14.8107,2.66292,8.03693,8.6e+09,1.399
"1020","NGA","africa",2006,33868.8,4130.4,0.055381,29.5161,5.95004,2.61084,6.05943,4.9e+09,1.297
"1021","NIC","latin",2004,175,4200.21,79.8609,23.0599,8.16475,1.36654,5.31217,2.5e+08,0.501
"1022","NIC","latin",2005,87.5,4320.68,80.5052,24.3821,11.4504,1.36553,4.2824,2.4e+08,0.789
"1023","NIC","latin",2006,193.75,4438.86,79.3491,31.2669,9.60042,1.37077,4.1532,2.9e+08,0.613
"1024","NIC","latin",2007,1087.5,4600.54,80.5326,33.0637,13.1371,1.37449,5.07666,3.8e+08,0.761
"1025","NIC","latin",2012,1118.75,5083.29,48.7817,47.4693,8.64314,1.33769,6.49603,7.8e+08,0.654
"1026","NIC","latin",2013,2431.25,5263.41,44.5655,45.2142,9.41427,1.32724,4.92683,9.7e+08,1.232
"1027","NIC","latin",2014,3712.5,5443.24,47.4677,45.0083,7.85349,1.31539,4.78585,1.1e+09,0.768
"1028","NIC","latin",2015,5931.25,5630.3,47.6539,40.084,4.87333,1.30198,4.79209,9.7e+08,0.984
"1029","NIC","latin",2016,2643.75,5811.81,44.1307,38.8822,1.52176,1.28899,4.56295,9.9e+08,1.28
"1030","NIC","latin",2017,1462.5,6004.01,48.861,41.3391,0.598726,1.27473,4.63253,1e+09,0.984
"1031","NIC","latin",2018,4193.75,5729.68,46.5648,42.2769,4.19672,1.25538,-3.36369,8.4e+08,0.847
"1032","NIC","latin",2010,10406.3,4611.79,77.6058,40.4668,5.69861,1.35737,4.41048,4.9e+08,0.748
"1033","NIC","latin",2011,2268.75,4837.5,75.2982,45.0171,9.13961,1.34694,6.31671,9.4e+08,0.605
"1034","NIC","latin",2008,731.25,4693.59,48.3518,34.4704,24.1109,1.37457,3.43474,6.3e+08,0.492
"1035","NIC","latin",2009,1075,4477.34,81.3497,33.9817,13.6482,1.36867,-3.29282,4.3e+08,0.737
"1036","OMN","asia",2008,0,39620.8,2.50333,64.9528,22.6162,3.46899,8.20008,3e+09,0.648
"1037","OMN","asia",2009,50,40212,3.09632,60.4973,0.348207,4.45166,6.1124,1.5e+09,0.846
"1038","OMN","asia",2010,12.5,38679,2.58738,59.0944,1.78091,5.58643,1.71399,1.2e+09,1.223
"1039","OMN","asia",2011,87.5,37231.9,2.30345,63.9165,4.63027,6.66646,2.89461,1.6e+09,0.999
"1040","OMN","asia",2017,218.75,33308.5,4.15358,45.7153,0.551428,4.08381,0.304058,2.9e+09,1.589
"1041","OMN","asia",2018,50,32594.7,3.5309,50.6213,-0.687385,3.44517,1.2871,5.9e+09,1.282
"1042","OMN","asia",2015,0,34564.9,4.22503,49.6512,-0.813,5.79059,5.01706,-2.2e+09,1.417
"1043","OMN","asia",2016,293.75,34591.7,5.03912,41.3189,-1.16776,4.84573,5.04642,2.3e+09,1.118
"1044","OMN","asia",2004,37.5,36515.8,3.29338,57.0276,1.3004,2.45724,1.29221,1.1e+08,0.825
"1045","OMN","asia",2005,206.25,36445.5,2.6147,63.1643,4.4478,2.65228,2.49022,1.5e+09,0.91
"1046","OMN","asia",2006,31.25,37369.1,2.00329,61.5316,6.2519,2.7299,5.37189,1.6e+09,0.955
"1047","OMN","asia",2007,56.25,37910.6,2.09338,62.6821,10.9863,2.91774,4.45268,3.3e+09,0.766
"1048","OMN","asia",2012,25,37670.7,2.10347,62.7227,2.16695,7.32062,8.86312,1.4e+09,0.919
"1049","OMN","asia",2013,31.25,36831.1,2.47937,66.0305,2.7577,7.34958,5.2277,1.6e+09,0.658
"1050","OMN","asia",2014,6.25,34875.8,2.64959,61.4396,1.74969,6.73889,1.29225,1.3e+09,0.735
"1051","PAN","latin",2004,1462.5,15491,83.7983,57.7677,1.63172,1.86162,7.52208,1.3e+09,0.479
"1052","PAN","latin",2005,2181.25,16301.5,85.0582,64.5008,2.5673,1.84459,7.19128,1.1e+09,0.509
"1053","PAN","latin",2007,2200,19125.6,83.7114,71.4585,6.70345,1.81144,11.984,2.2e+09,0.461
"1054","PAN","latin",2008,3893.75,20636.9,83.832,78.0891,14.9143,1.79443,9.85565,2.4e+09,0.248
"1055","PAN","latin",2009,10312.5,20525.6,81.5501,69.814,5.90685,1.77615,1.24299,1.1e+09,0.767
"1056","PAN","latin",2010,2581.25,21343.3,65.3976,70.0428,2.87287,1.75792,5.82799,2.5e+09,0.784
"1057","PAN","latin",2006,2306.25,17391.1,84.3451,66.1735,1.31409,1.82843,8.65247,2.9e+09,0.55
"1058","PAN","latin",2011,2637.5,23349.2,5.46504,78.2305,5.90427,1.73597,11.3136,4.4e+09,0.393
"1059","PAN","latin",2012,4493.75,25196.3,2.87497,75.1912,8.08401,1.71611,9.77883,3.4e+09,0.792
"1060","PAN","latin",2013,5068.75,26480.6,3.96247,65.1614,5.76282,1.70426,6.90344,3.8e+09,0.912
"1061","PAN","latin",2014,3725,27352.5,4.89148,55.3573,3.2816,1.70267,5.06661,5e+09,0.703
"1062","PAN","latin",2015,5868.75,28431,4.44106,47.6849,-0.775288,1.7073,5.73269,5.1e+09,1.009
"1063","PAN","latin",2016,7431.25,29332.4,8.61884,41.973,1.47018,1.71343,4.95343,5.2e+09,0.917
"1064","PAN","latin",2017,7087.5,30446.8,5.24817,41.8037,-0.53468,1.71154,5.59133,4.1e+09,0.711
"1065","PAN","latin",2018,2231.25,31039.1,NA,42.791,-0.633774,1.69263,3.68534,5.3e+09,1.071
"1066","PER","latin",2004,75681.3,7136.35,19.2635,22.9122,3.37321,0.916462,4.9582,1.6e+09,0.675
"1067","PER","latin",2015,71337.5,12110.3,21.7387,21.2873,4.65612,1.25616,3.25224,8.3e+09,1.197
"1068","PER","latin",2005,93931.3,7519.03,17.0111,26.8488,3.01778,0.871919,6.28506,2.6e+09,0.789
"1069","PER","latin",2006,57012.5,8017.25,14.6867,30.5366,1.75136,0.843037,7.5289,3.5e+09,0.776
"1070","PER","latin",2016,93900,12403.7,20.8423,22.6003,3.67607,1.48316,3.95332,6.7e+09,1.338
"1071","PER","latin",2017,327375,12506.5,19.4164,24.7199,2.8375,1.66193,2.51884,6.9e+09,0.889
"1072","PER","latin",2014,137575,11877.1,20.1196,22.607,3.00235,1.05702,2.38216,3.9e+09,0.785
"1073","PER","latin",2013,104256,11724,15.8482,24.8083,2.15477,0.901465,5.85252,9.8e+09,0.608
"1074","PER","latin",2010,100913,10066.5,15.5459,27.8262,3.14508,0.812926,8.33246,8.5e+09,1.078
"1075","PER","latin",2007,61200,8629.26,13.6935,31.5221,2.4729,0.818626,8.51839,5.5e+09,0.559
"1076","PER","latin",2018,117294,12781.4,20.2173,25.1947,-1.59695,1.71827,3.96916,6.2e+09,0.685
"1077","PER","latin",2012,134738,11176.1,15.7161,27.4496,5.40569,0.825158,6.13972,1.4e+10,0.824
"1078","PER","latin",2011,111281,10616.8,16.1654,30.5028,4.62496,0.811896,6.32719,7.7e+09,0.774
"1079","PER","latin",2008,82112.5,9341.23,15.6835,29.7276,6.13766,0.805943,9.12657,6.9e+09,0.584
"1080","PER","latin",2009,92237.5,9368.05,17.0671,26.4421,6.72712,0.80322,1.09582,6.4e+09,0.851
"1081","PHL","asia",2016,146731,7705.05,8.35774,26.673,1.58232,1.5071,7.14946,8.3e+09,1.422
"1082","PHL","asia",2017,32237.5,8120.87,9.31222,29.5523,3.05031,1.44528,6.93099,1e+10,1.05
"1083","PHL","asia",2004,17800,4908.06,5.8521,41.8268,6.03482,1.97735,6.56923,5.9e+08,0.586
"1084","PHL","asia",2005,49012.5,5054.24,6.06998,41.23,6.35664,1.88937,4.9425,1.7e+09,0.671
"1085","PHL","asia",2007,18656.3,5474.68,5.90829,38.0142,3.70327,1.7111,6.51929,2.9e+09,0.754
"1086","PHL","asia",2015,111850,7300.14,7.73146,27.2081,1.91377,1.57936,6.34831,5.6e+09,0.964
"1087","PHL","asia",2014,72300,6973.64,10.2054,27.3545,5.77024,1.64668,6.34799,5.7e+09,0.775
"1088","PHL","asia",2009,12262.5,5606.59,7.65785,30.2195,6.40464,1.64986,1.44832,2.1e+09,0.578
"1089","PHL","asia",2006,11656.3,5228.32,5.46092,41.2455,5.1698,1.79372,5.31642,2.7e+09,0.716
"1090","PHL","asia",2018,30050,8516.14,8.65788,30.2136,6.84113,1.39597,6.34149,9.9e+09,1.076
"1091","PHL","asia",2013,56162.5,6666.25,10.4217,26.1774,2.54098,1.69209,6.75053,3.7e+09,0.914
"1092","PHL","asia",2008,13275,5618.48,7.43742,33.3568,12.931,1.65996,4.34449,1.3e+09,0.423
"1093","PHL","asia",2010,130263,5918.37,7.31515,32.8748,3.98447,1.66611,7.3345,1.1e+09,0.925
"1094","PHL","asia",2012,18612.5,6351.27,8.92046,27.4671,2.67617,1.70413,6.89695,3.2e+09,0.779
"1095","PHL","asia",2011,22275,6043.6,10.2296,29.1054,5.4836,1.69181,3.85823,2e+09,0.479
"1096","PNG","asia",2009,57431.3,3165.09,NA,43.0104428116767,2.75465,2.38768,6.80042,4.2e+08,0.321
"1097","PNG","asia",2008,79275,3035.17,NA,40.0581833503761,2.83268,2.43321,-0.296458,4.8e+07,0.41
"1098","PNG","asia",2006,41756.3,2963.42,NA,49.5499596299708,3.00282,2.31317,5.40994,1.3e+08,0.293
"1099","PNG","asia",2016,165113,4222.52,NA,60.5521538136641,5.38084,2.00249,5.48957,1.9e+07,1.198
"1100","PNG","asia",2007,56043.8,3119.18,NA,38.5123146609919,2.91527,2.4023,7.81519,1.3e+08,0.436
"1101","PNG","asia",2014,116263,3909.34,NA,50.4776465676805,4.44752,2.0127,13.5438,2.9e+07,0.369
"1102","PNG","asia",2013,88281.3,3513.02,NA,34.937498913911,-1.93028,2.04146,3.82495,2.7e+07,0.791
"1103","PNG","asia",2010,53175,3406.64,NA,43.7698220786977,1.51834,2.29321,10.1285,3.6e+07,1.05
"1104","PNG","asia",2005,34331.3,2877.12,NA,39.4106334848238,3.09578,2.18942,6.3448,4e+07,0.685
"1105","PNG","asia",2015,247881,4083.75,NA,60.5887852297415,4.84683,2.00622,6.57836,2.1e+08,0.234
"1106","PNG","asia",2011,90000,3369.84,28.6418,59.7172565487276,-0.469394,2.18756,1.10754,3.6e+07,0.454
"1107","PNG","asia",2012,104350,3453.39,27.0682,46.8685387296305,-0.974919,2.10304,4.65712,2.9e+07,0.32
"1108","PNG","asia",2004,26393.8,2765.35,15.7068,72.164,3.19469,2.08106,2.72118,3.3e+07,0.248
"1109","PNG","asia",2017,116856,4285.63,NA,42.2008265624238,2.96563,1.99018,3.53461,1.6e+08,0.943
"1110","PNG","asia",2018,90987.5,4190.09,NA,44.0424400547141,0.672239,1.97475,-0.279252,1.1e+09,0.711
"1111","PRI","latin",2016,75,34539.6,NA,68.7603,0.809773,-1.93497,-1.263,17689169854.2797,1.304
"1112","PRI","latin",2017,2131.25,34363.8,NA,68.723,0.424065,-2.41802,-2.88595,31572109110.1036,1.044
"1113","PRI","latin",2018,300,34299.4,NA,60.0186,1.18866,-4.04839,-4.14747,19425569686.1591,0.904
"1114","PRI","latin",2010,68.75,32960.7,NA,62.6717,0.660351,-0.50617,-0.413254,14935948969.6004,1.177
"1115","PRI","latin",2011,200,33224.6,NA,64.0527,2.38899,-1.15654,-0.358511,14192949360.2271,0.574
"1116","PRI","latin",2012,100,33638.9,NA,57.4525,2.06287,-1.20999,0.029275,1691118903.84898,0.788
"1117","PRI","latin",2013,125,33922.2,NA,60.8667,1.45571,-1.14593,-0.306827,17074672688.7585,0.79
"1118","PRI","latin",2014,93.75,34070.3,NA,60.8187,2.09403,-1.63313,-1.19036,18514048616.0451,0.926
"1119","PRI","latin",2015,700,34311,NA,67.1988,2.65158,-1.75921,-1.04944,27754268181.1614,1.159
"1120","PRI","latin",2008,756.25,33403.4,NA,68.2978,7.70748,-0.586677,-1.84413,20319342470.0152,0.45
"1121","PRI","latin",2009,262.5,32930.4,NA,63.0868,4.26891,-0.545402,-1.95243,19858276128.4708,0.661
"1122","PRI","latin",2006,368.75,34030.1,NA,68.8833,2.91774,-0.423467,-1.40941,16235708865.7755,0.737
"1123","PRI","latin",2007,668.75,33831.9,NA,67.0331,5.36984,-0.585621,-1.16281,14206069237.9694,0.988
"1124","PRI","latin",2005,400,34370.7,NA,67.3819,2.53356,-0.144242,-1.98694,19292735795.6084,0.847
"1125","PRI","latin",2004,181.25,35016.9,NA,68.574,2.18929,0.020463,8.74868,20790805717.8157,0.547
"1126","PRY","latin",2015,127675,11828.1,62.2223,34.7658,2.93406,1.34289,2.95715,4.8e+08,1.376
"1127","PRY","latin",2012,159800,10493.8,56.7274,37.9955,-1.84947,1.37243,-0.708043,7.3e+08,0.707
"1128","PRY","latin",2018,221906,12827.7,62.5882,36.9452,3.9249,1.28787,3.20425,3.3e+08,0.408
"1129","PRY","latin",2011,511031,10714.7,60.3241,40.2389,13.4359,1.36648,4.28637,4.6e+08,0.455
"1130","PRY","latin",2016,415550,12170.8,62.4421,37.1655,5.86379,1.32377,4.26803,4.9e+08,0.096
"1131","PRY","latin",2017,525419,12590.5,61.7739,38.4408,5.78721,1.30717,4.81008,7.4e+08,1.019
"1132","PRY","latin",2014,203719,11643.7,65.1748,35.4644,6.52475,1.36161,5.30124,5.5e+08,1.027
"1133","PRY","latin",2010,445188,10415.7,59.4509,42.1398,8.54581,1.35431,11.0952,5.6e+08,0.213
"1134","PRY","latin",2009,589600,9503.27,52.714,38.0973,0.637661,1.35032,-0.261137,2.7e+07,0.754
"1135","PRY","latin",2013,244200,11209.1,65.0453,38.7137,3.27847,1.37281,8.29308,3.1e+08,0.228
"1136","PRY","latin",2006,173113,8846.7,40.336,46.2931,15.5987,1.51855,4.80712,1.9e+08,0.765
"1137","PRY","latin",2004,136606,8528.04,40.8259,45.6878,14.0533,1.71734,4.05742,9.4e+07,0.272
"1138","PRY","latin",2005,179394,8570.09,39.911,47.5936,9.26719,1.61911,2.13349,7300000,0.383
"1139","PRY","latin",2008,248594,9657.68,60.4326,42.4384,16.2111,1.37201,6.49629,3.4e+08,0.104
"1140","PRY","latin",2007,397875,9193.84,48.2588,43.3749,17.5274,1.43086,5.42162,1.1e+08,0.106
"1141","RWA","africa",2004,1081.25,1069.3,58.8398,10.3988,17.7873,1.43126,7.44768,7700000,0.935
"1142","RWA","africa",2005,6.25,1148.45,56.6064,10.6938,10.6013,1.82308,9.3779,8e+06,0.704335341116659
"1143","RWA","africa",2006,750,1226.24,61.2869,10.8894,9.96336,2.2717,9.22708,3.1e+07,0.937524419431928
"1144","RWA","africa",2007,387.5,1287.05,44.5183,13.676,8.11943,2.516,7.63328,8.2e+07,1.395
"1145","RWA","africa",2012,156.25,1682.21,47.9995,12.0013,16.4362,2.4598,8.6415,2.7e+08,0.833774486292338
"1146","RWA","africa",2013,1481.25,1718.94,36.6824,13.5001,8.6031,2.45195,4.71985,2.3e+08,0.980937928118736
"1147","RWA","africa",2014,1606.25,1780.15,36.2404,13.8764,2.76937,2.48553,6.16717,3.1e+08,0.76839620657548
"1148","RWA","africa",2015,600,1889.16,46.5838,13.2391,3.74809,2.5427,8.85684,1.6e+08,0.854839738777662
"1149","RWA","africa",2011,100,1586.96,43.6761,12.666,2.14638,2.49852,7.95841,1.1e+08,0.975793222140176
"1150","RWA","africa",2008,37.5,1393.03,66.3172,11.2789,16.3904,2.6682,11.1612,1e+08,0.682907328355803
"1151","RWA","africa",2009,1787.5,1441,49.616,10.3732,21.4862,2.67519,6.24826,1.2e+08,0.789354489623087
"1152","RWA","africa",2010,575,1507.17,52.5074,10.749,-1.35259,2.58885,7.33466,2.2e+08,0.919123931092495
"1153","RWA","africa",2016,562.5,1950.53,44.9395,15.4303,12.6381,2.60249,5.97074,2.8e+08,0.823945137028037
"1154","RWA","africa",2017,62.5,1975.25,35.5626,20.5284,13.2385,2.63976,3.97629,2.7e+08,0.972355285210379
"1155","RWA","africa",2018,300,2088.75,37.9766,21.1006,-7.34618,2.64406,8.57942,3.7e+08,0.820191958080958
"1156","SAU","asia",2009,956.25,43169.5,1.41847,47.0886,3.24133,2.82496,-2.05925,3.6e+10,0.991
"1157","SAU","asia",2010,1237.5,44036.8,1.17188,49.5698,5.72694,2.92764,5.03948,2.9e+10,2.137
"1158","SAU","asia",2011,862.5,46989.1,0.921421,56.0492,4.45414,3.03897,9.99685,1.6e+10,0.821
"1159","SAU","asia",2017,2781.25,47306.2,1.65691,34.8531,-0.821562,2.00707,-0.741503,1.4e+09,1.799
"1160","SAU","asia",2018,1450,47592.8,1.20393,40.0391,6.46718,1.80106,2.43411,4.2e+09,1.874
"1161","SAU","asia",2016,6631.25,48625.8,2.03035,31.1442,-1.3064,2.26242,1.67062,7.5e+09,1.556
"1162","SAU","asia",2004,14093.8,43210.3,0.740112,50.9853,2.20882,2.966,7.95844,-3.3e+08,0.95
"1163","SAU","asia",2005,3437.5,44309.5,0.621621,57.0507,3.79092,2.91184,5.57385,1.2e+10,0.507
"1164","SAU","asia",2006,3368.75,44276.9,0.642065,59.8319,5.41629,2.82393,2.7884,1.8e+10,1.155
"1165","SAU","asia",2007,3193.75,43865.9,0.840377,59.9374,8.47249,2.7628,1.84713,2.4e+10,0.678
"1166","SAU","asia",2008,1181.25,45340.1,0.746285,62.1115,11.6935,2.75679,6.24977,3.9e+10,0.862
"1167","SAU","asia",2014,2681.25,48209.1,1.05383,46.8753,1.3739,2.83622,3.65248,8e+09,1.264
"1168","SAU","asia",2015,912.5,48921.2,1.83875,33.3212,0.630826,2.55808,4.10641,8.1e+09,1.91
"1169","SAU","asia",2012,812.5,48024.5,0.884715,54.2708,4.44144,3.09072,5.41144,1.2e+10,1.204
"1170","SAU","asia",2013,1912.5,47848.4,0.900965,51.918,5.89078,3.03079,2.69925,8.9e+09,1.183
"1171","SEN","africa",2008,4287.5,2780.62,20.3887,20.8463,9.5852,2.68145,3.70317,4.6e+08,1.292
"1172","SEN","africa",2009,100,2780.61,26.8807,19.3939,-3.00815,2.715,2.7521,3.3e+08,0.688
"1173","SEN","africa",2010,200,2797.11,26.7565,19.9812,3.95699,2.74313,3.39089,2.7e+08,1.418
"1174","SEN","africa",2011,87.5,2757.08,30.5409,21.3035,6.79232,2.76676,1.33409,3.4e+08,1.151
"1175","SEN","africa",2012,1650,2788.67,26.848,22.4744,2.46724,2.78561,4.003,2.8e+08,0.83
"1176","SEN","africa",2013,25,2777.11,34.0313,22.3497,1.29347,2.79913,2.41239,3.1e+08,1.172
"1177","SEN","africa",2014,37.5,2868.32,34.7706,21.7783,-1.82232,2.8067,6.22407,4e+08,1.143
"1178","SEN","africa",2015,1156.25,2966.46,31.36,22.6772,1.80565,2.80829,6.36704,4.1e+08,1.267
"1179","SEN","africa",2007,6493.75,2754.19,36.793,20.5544,7.24261,2.64267,2.82712,3.5e+08,1.208
"1180","SEN","africa",2004,387.5,2712.88,34.9982,19.1017,0.753658,2.51626,4.64329,1.4e+08,1.132
"1181","SEN","africa",2005,9025,2758.35,28.8224,19.8066,3.88374,2.55753,4.31024,1.7e+08,1.347
"1182","SEN","africa",2006,381.25,2750.2,42.9604,19.2521,1.4132,2.60022,2.33077,2.9e+08,1.351
"1183","SEN","africa",2016,50,3067.67,32.2196,21.5609,3.3292,2.80733,6.35607,4.7e+08,1.649
"1184","SEN","africa",2017,6.25,3203.91,34.2316,21.9301,1.69596,2.80058,7.40749,5.9e+08,1.867
"1185","SEN","africa",2018,0,3309.49,32.2927,22.9491,0.766488,2.78188,6.20924,8.5e+08,1.064
"1186","SGP","asia",2012,12.5,83112,2.11901,196.72,2.45,2.45339,4.46161,5.5e+10,0.929162376122221
"1187","SGP","asia",2013,25,85732.8,2.29662,195.078,2.31629,1.61931,4.8373,6.4e+10,0.557480661212333
"1188","SGP","asia",2014,75,87959.4,2.54061,191.954,2.95646,1.29844,3.938,6.9e+10,0.839399162063203
"1189","SGP","asia",2015,12.5,89519.7,2.83193,178.385,1.22874,1.18638,2.98852,7e+10,0.634842246848289
"1190","SGP","asia",2016,18.75,91307.5,2.88451,164.745,2.30281,1.29744,3.32903,6.8e+10,0.793589379493572
"1191","SGP","asia",2017,0,95350.4,2.60925,171.089,1.28842,0.088595,4.52038,1e+11,0.909360974546035
"1192","SGP","asia",2018,0,98222.8,3.24999,177.061,1.29407,0.469704,3.49747,8.3e+10,1.00414487243154
"1193","SGP","asia",2005,0,67125.6,1.4678,225.16,-2.2918,2.35051,7.35903,1.9e+10,0.733475988876548
"1194","SGP","asia",2006,6.25,70916,1.42004,228.038,1.9597,3.12939,9.00514,3.9e+10,0.947096657989634
